快照时间(CST),联赛,开球时间(CST),主队,客队,博彩公司,盘口类型,主胜赔率,平局赔率,客胜赔率,凯利(主胜),凯利(平局),凯利(客胜),让球,主队水位,客队水位,凯利(主),凯利(客),数据更新(CST)
2026-04-20 23:45（临场②）,意甲 Serie A,2026-04-21 02:45,Lecce,Fiorentina,William Hill,欧指,3.3,3.1,2.15,0.947,0.945,0.999,,,,,,2026-04-20 23:40
2026-04-20 23:45（临场②）,意甲 Serie A,2026-04-21 02:45,Lecce,Fiorentina,Marathon Bet,欧指,3.55,3.38,2.2,1.019,1.031,1.022,,,,,,2026-04-20 23:40
2026-04-20 23:45（临场②）,意甲 Serie A,2026-04-21 02:45,Lecce,Fiorentina,Ladbrokes,欧指,3.3,3.2,2.2,0.947,0.976,1.022,,,,,,2026-04-20 23:39
2026-04-21 00:51（即时）,意甲 Serie A,2026-04-21 02:45,Lecce,Fiorentina,Pinnacle,欧指,3.61,3.24,2.26,1.045,0.999,1.034,,,,,,2026-04-21 00:51
2026-04-21 00:51（即时）,意甲 Serie A,2026-04-21 02:45,Lecce,Fiorentina,Pinnacle,亚盘,,,,,,,0.25,2.0,1.93,1.008,1.002,2026-04-21 00:51
2026-04-21 00:51（即时）,意甲 Serie A,2026-04-21 02:45,Lecce,Fiorentina,1xBet,欧指,3.63,3.37,2.25,1.051,1.039,1.03,,,,,,2026-04-21 00:50
2026-04-21 00:51（即时）,意甲 Serie A,2026-04-21 02:45,Lecce,Fiorentina,1xBet,亚盘,,,,,,,0.0,2.48,1.54,1.249,0.799,2026-04-21 00:50
2026-04-21 00:51（即时）,意甲 Serie A,2026-04-21 02:45,Lecce,Fiorentina,Betfair,欧指,3.65,3.45,2.28,1.057,1.064,1.044,,,,,,2026-04-21 00:51
2026-04-21 00:51（即时）,意甲 Serie A,2026-04-21 02:45,Lecce,Fiorentina,William Hill,欧指,3.3,3.1,2.15,0.955,0.956,0.984,,,,,,2026-04-21 00:51
2026-04-21 00:51（即时）,意甲 Serie A,2026-04-21 02:45,Lecce,Fiorentina,Marathon Bet,欧指,3.58,3.32,2.22,1.037,1.024,1.016,,,,,,2026-04-21 00:50
2026-04-21 00:51（即时）,意甲 Serie A,2026-04-21 02:45,Lecce,Fiorentina,Ladbrokes,欧指,3.3,3.2,2.2,0.955,0.987,1.007,,,,,,2026-04-21 00:50
