快照时间(CST),联赛,开球时间(CST),主队,客队,博彩公司,盘口类型,主胜赔率,平局赔率,客胜赔率,凯利(主胜),凯利(平局),凯利(客胜),让球,主队水位,客队水位,凯利(主),凯利(客),数据更新(CST)
2026-04-10 23:30（临场②）,德甲 Bundesliga,2026-04-11 02:30,Augsburg,TSG Hoffenheim,Pinnacle,欧指,3.54,3.83,2.06,1.03,1.014,1.024,,,,,,2026-04-10 23:25
2026-04-10 23:30（临场②）,德甲 Bundesliga,2026-04-11 02:30,Augsburg,TSG Hoffenheim,Pinnacle,亚盘,,,,,,,0.5,1.86,2.07,0.976,0.991,2026-04-10 23:25
2026-04-10 23:30（临场②）,德甲 Bundesliga,2026-04-11 02:30,Augsburg,TSG Hoffenheim,Ladbrokes,欧指,3.3,3.75,2.0,0.96,0.993,0.994,,,,,,2026-04-10 23:25
2026-04-10 23:30（临场②）,德甲 Bundesliga,2026-04-11 02:30,Augsburg,TSG Hoffenheim,Betfair,欧指,3.75,3.9,2.08,1.091,1.032,1.034,,,,,,2026-04-10 23:25
2026-04-11 01:00（临场③）,德甲 Bundesliga,2026-04-11 02:30,Augsburg,TSG Hoffenheim,1xBet,欧指,3.61,3.88,2.08,1.048,1.037,1.036,,,,,,2026-04-11 00:55
2026-04-11 01:00（临场③）,德甲 Bundesliga,2026-04-11 02:30,Augsburg,TSG Hoffenheim,1xBet,亚盘,,,,,,,0.0,2.6,1.51,1.364,0.722,2026-04-11 00:55
2026-04-11 01:00（临场③）,德甲 Bundesliga,2026-04-11 02:30,Augsburg,TSG Hoffenheim,Sky Bet,欧指,3.4,3.75,2.0,0.987,1.003,0.997,,,,,,2026-04-11 00:55
2026-04-11 01:00（临场③）,德甲 Bundesliga,2026-04-11 02:30,Augsburg,TSG Hoffenheim,Paddy Power,欧指,3.4,3.6,2.0,0.987,0.962,0.997,,,,,,2026-04-11 00:55
2026-04-11 01:00（临场③）,德甲 Bundesliga,2026-04-11 02:30,Augsburg,TSG Hoffenheim,Pinnacle,欧指,3.55,3.83,2.06,1.03,1.024,1.026,,,,,,2026-04-11 00:55
2026-04-11 01:00（临场③）,德甲 Bundesliga,2026-04-11 02:30,Augsburg,TSG Hoffenheim,Pinnacle,亚盘,,,,,,,0.5,1.86,2.07,0.976,0.99,2026-04-11 00:55
2026-04-11 01:00（临场③）,德甲 Bundesliga,2026-04-11 02:30,Augsburg,TSG Hoffenheim,Ladbrokes,欧指,3.3,3.75,2.0,0.958,1.003,0.997,,,,,,2026-04-11 00:55
2026-04-11 01:00（临场③）,德甲 Bundesliga,2026-04-11 02:30,Augsburg,TSG Hoffenheim,Betfair,欧指,3.65,3.9,2.1,1.059,1.043,1.046,,,,,,2026-04-11 00:55
2026-04-11 02:00（临场④）,德甲 Bundesliga,2026-04-11 02:30,Augsburg,TSG Hoffenheim,1xBet,欧指,3.73,3.93,2.03,1.047,1.03,1.044,,,,,,2026-04-11 01:54
2026-04-11 02:00（临场④）,德甲 Bundesliga,2026-04-11 02:30,Augsburg,TSG Hoffenheim,1xBet,亚盘,,,,,,,0.0,2.69,1.48,1.382,0.719,2026-04-11 01:54
2026-04-11 02:00（临场④）,德甲 Bundesliga,2026-04-11 02:30,Augsburg,TSG Hoffenheim,Sky Bet,欧指,3.5,3.8,1.95,0.982,0.995,1.003,,,,,,2026-04-11 01:54
2026-04-11 02:00（临场④）,德甲 Bundesliga,2026-04-11 02:30,Augsburg,TSG Hoffenheim,Paddy Power,欧指,3.5,3.7,1.91,0.982,0.969,0.982,,,,,,2026-04-11 01:55
2026-04-11 02:00（临场④）,德甲 Bundesliga,2026-04-11 02:30,Augsburg,TSG Hoffenheim,Pinnacle,欧指,3.66,3.84,2.02,1.027,1.006,1.039,,,,,,2026-04-11 01:55
2026-04-11 02:00（临场④）,德甲 Bundesliga,2026-04-11 02:30,Augsburg,TSG Hoffenheim,Pinnacle,亚盘,,,,,,,0.5,1.9,2.03,0.976,0.986,2026-04-11 01:55
2026-04-11 02:00（临场④）,德甲 Bundesliga,2026-04-11 02:30,Augsburg,TSG Hoffenheim,Ladbrokes,欧指,3.4,3.8,1.95,0.954,0.995,1.003,,,,,,2026-04-11 01:55
2026-04-11 02:00（临场④）,德甲 Bundesliga,2026-04-11 02:30,Augsburg,TSG Hoffenheim,Betfair,欧指,3.75,4.0,2.04,1.052,1.048,1.049,,,,,,2026-04-11 01:54
2026-04-11 02:03（即时）,德甲 Bundesliga,2026-04-11 02:30,Augsburg,TSG Hoffenheim,1xBet,欧指,3.73,3.93,2.03,1.042,1.035,1.044,,,,,,2026-04-11 02:03
2026-04-11 02:03（即时）,德甲 Bundesliga,2026-04-11 02:30,Augsburg,TSG Hoffenheim,1xBet,亚盘,,,,,,,0.0,2.69,1.48,1.382,0.72,2026-04-11 02:03
2026-04-11 02:03（即时）,德甲 Bundesliga,2026-04-11 02:30,Augsburg,TSG Hoffenheim,Sky Bet,欧指,3.5,3.8,1.95,0.978,1.001,1.003,,,,,,2026-04-11 02:03
2026-04-11 02:03（即时）,德甲 Bundesliga,2026-04-11 02:30,Augsburg,TSG Hoffenheim,Paddy Power,欧指,3.5,3.7,1.91,0.978,0.975,0.982,,,,,,2026-04-11 02:03
2026-04-11 02:03（即时）,德甲 Bundesliga,2026-04-11 02:30,Augsburg,TSG Hoffenheim,Pinnacle,欧指,3.63,3.9,2.01,1.015,1.027,1.034,,,,,,2026-04-11 02:03
2026-04-11 02:03（即时）,德甲 Bundesliga,2026-04-11 02:30,Augsburg,TSG Hoffenheim,Pinnacle,亚盘,,,,,,,0.5,1.9,2.02,0.976,0.982,2026-04-11 02:03
2026-04-11 02:03（即时）,德甲 Bundesliga,2026-04-11 02:30,Augsburg,TSG Hoffenheim,Ladbrokes,欧指,3.4,3.8,1.95,0.95,1.001,1.003,,,,,,2026-04-11 02:03
2026-04-11 02:03（即时）,德甲 Bundesliga,2026-04-11 02:30,Augsburg,TSG Hoffenheim,Betfair,欧指,3.75,4.0,2.04,1.048,1.054,1.049,,,,,,2026-04-11 02:03
