快照时间(CST),联赛,开球时间(CST),主队,客队,博彩公司,盘口类型,主胜赔率,平局赔率,客胜赔率,凯利(主胜),凯利(平局),凯利(客胜),让球,主队水位,客队水位,凯利(主),凯利(客),数据更新(CST)
2026-04-19 01:30（临场③）,英超 EPL,2026-04-19 03:00,Chelsea,Manchester United,Betfair,欧指,2.14,3.85,3.55,1.022,1.045,1.065,,,,,,2026-04-19 01:25
2026-04-19 01:30（临场③）,英超 EPL,2026-04-19 03:00,Chelsea,Manchester United,Pinnacle,欧指,2.1,3.8,3.47,1.003,1.031,1.041,,,,,,2026-04-19 01:25
2026-04-19 01:30（临场③）,英超 EPL,2026-04-19 03:00,Chelsea,Manchester United,Pinnacle,亚盘,,,,,,,-0.25,1.84,2.1,0.88,1.106,2026-04-19 01:25
2026-04-19 01:30（临场③）,英超 EPL,2026-04-19 03:00,Chelsea,Manchester United,Ladbrokes,欧指,2.05,3.75,3.2,0.979,1.017,0.96,,,,,,2026-04-19 01:25
2026-04-19 02:27（即时）,英超 EPL,2026-04-19 03:00,Chelsea,Manchester United,1xBet,欧指,2.15,3.81,3.48,1.016,1.036,1.062,,,,,,2026-04-19 02:26
2026-04-19 02:27（即时）,英超 EPL,2026-04-19 03:00,Chelsea,Manchester United,1xBet,亚盘,,,,,,,0.0,1.55,2.5,0.742,1.312,2026-04-19 02:26
2026-04-19 02:27（即时）,英超 EPL,2026-04-19 03:00,Chelsea,Manchester United,William Hill,欧指,2.15,3.4,3.1,1.016,0.924,0.946,,,,,,2026-04-19 02:26
2026-04-19 02:27（即时）,英超 EPL,2026-04-19 03:00,Chelsea,Manchester United,Marathon Bet,欧指,2.1,3.78,3.54,0.992,1.027,1.08,,,,,,2026-04-19 02:26
2026-04-19 02:27（即时）,英超 EPL,2026-04-19 03:00,Chelsea,Manchester United,Betfair,欧指,2.18,3.85,3.5,1.03,1.046,1.068,,,,,,2026-04-19 02:26
2026-04-19 02:27（即时）,英超 EPL,2026-04-19 03:00,Chelsea,Manchester United,Pinnacle,欧指,2.18,3.72,3.32,1.03,1.011,1.013,,,,,,2026-04-19 02:27
2026-04-19 02:27（即时）,英超 EPL,2026-04-19 03:00,Chelsea,Manchester United,Pinnacle,亚盘,,,,,,,-0.25,1.91,2.02,0.914,1.06,2026-04-19 02:27
2026-04-19 02:27（即时）,英超 EPL,2026-04-19 03:00,Chelsea,Manchester United,Ladbrokes,欧指,2.1,3.75,3.2,0.992,1.019,0.976,,,,,,2026-04-19 02:26
